Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-06-13 08:05,0,2,,08:04
2020-06-13 08:10,0,2,,08:09
2020-06-13 08:15,0,2,,08:14
2020-06-13 08:20,0,2,,08:19
2020-06-13 08:25,0,2,,08:24
2020-06-13 08:30,0,2,,08:29
2020-06-13 08:35,0,2,,08:34
2020-06-13 08:40,0,2,,08:39
2020-06-13 08:45,0,2,,08:43
2020-06-13 08:50,0,2,,08:49
2020-06-13 08:55,0,2,,08:54
2020-06-13 09:00,0,2,,09:00
2020-06-13 09:05,0,2,,09:04
2020-06-13 09:10,0,2,,09:09
2020-06-13 09:15,0,2,,09:14
2020-06-13 09:20,0,2,,09:19
2020-06-13 09:25,0,2,,09:24
2020-06-13 09:30,0,2,,09:29
2020-06-13 09:35,0,2,,09:34
2020-06-13 09:40,0,2,,09:39
2020-06-13 09:45,0,2,,09:44
2020-06-13 09:50,0,2,,09:49
2020-06-13 09:55,0,2,,09:55
2020-06-13 10:00,0,2,,09:59
2020-06-13 10:05,0,2,,10:04
2020-06-13 10:10,0,2,,10:09
2020-06-13 10:15,0,2,,10:14
2020-06-13 10:20,0,2,,10:19
2020-06-13 10:25,0,2,,10:24
2020-06-13 10:30,0,2,,10:29
2020-06-13 10:35,0,2,,10:34
2020-06-13 10:40,0,2,,10:39
2020-06-13 10:45,0,2,,10:44
2020-06-13 10:50,0,2,,10:49
2020-06-13 10:55,0,2,,10:54
2020-06-13 11:00,0,2,,10:59
2020-06-13 11:05,0,2,,11:04
2020-06-13 11:10,0,2,,11:09
2020-06-13 11:15,0,2,,11:14
2020-06-13 11:20,0,2,,11:19
2020-06-13 11:25,0,2,,11:24
2020-06-13 11:30,0,2,,11:29
2020-06-13 11:35,0,2,,11:34
2020-06-13 11:40,0,2,,11:39
2020-06-13 11:45,0,2,,11:44
2020-06-13 11:50,0,2,,11:49
2020-06-13 11:55,0,2,,11:54
2020-06-13 12:00,0,2,,11:59
2020-06-13 12:05,0,2,,12:00
2020-06-13 12:10,0,2,,12:00
2020-06-13 12:15,0,2,,12:00
2020-06-13 12:20,0,2,,12:00
2020-06-13 12:25,0,2,,12:00
2020-06-13 12:30,0,2,,12:00
2020-06-13 12:35,0,2,,12:00
2020-06-13 12:40,0,2,,12:00
2020-06-13 12:45,0,2,,12:00
2020-06-13 12:50,0,2,,12:00
2020-06-13 12:55,0,2,,12:00
2020-06-13 13:00,0,2,,12:00
