Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-12-01 08:05,0,2,,07:48
2020-12-01 08:10,0,2,,07:48
2020-12-01 08:15,0,2,,07:48
2020-12-01 08:20,0,2,,08:19
2020-12-01 08:25,0,2,,08:24
2020-12-01 08:30,0,2,,08:24
2020-12-01 08:35,0,2,,08:24
2020-12-01 08:40,0,2,,08:24
2020-12-01 08:45,0,2,,08:42
2020-12-01 08:50,0,2,,08:45
2020-12-01 08:55,0,2,,08:54
2020-12-01 09:00,0,2,,08:54
2020-12-01 09:05,0,2,,09:03
2020-12-01 09:10,0,2,,09:03
2020-12-01 09:15,0,2,,09:13
2020-12-01 09:20,0,2,,09:13
2020-12-01 09:25,0,2,,09:21
2020-12-01 09:30,0,2,,09:21
2020-12-01 09:35,0,2,,09:21
2020-12-01 09:40,0,2,,09:35
2020-12-01 09:45,0,2,,09:35
2020-12-01 09:50,0,2,,09:45
2020-12-01 09:55,0,2,,09:45
2020-12-01 10:00,0,2,,09:59
2020-12-01 10:05,0,2,,10:00
2020-12-01 10:10,0,2,,10:05
2020-12-01 10:15,0,2,,10:05
2020-12-01 10:20,0,2,,10:05
2020-12-01 10:25,0,2,,10:24
2020-12-01 10:30,0,2,,10:26
2020-12-01 10:35,0,2,,10:34
2020-12-01 10:40,0,2,,10:35
2020-12-01 10:45,0,2,,10:40
2020-12-01 10:50,0,2,,10:40
2020-12-01 10:55,0,2,,10:40
2020-12-01 11:00,0,2,,10:40
2020-12-01 11:05,0,2,,11:03
2020-12-01 11:10,0,2,,11:07
2020-12-01 11:15,0,2,,11:13
2020-12-01 11:20,0,2,,11:13
2020-12-01 11:25,0,2,,11:13
2020-12-01 11:30,0,2,,11:25
2020-12-01 11:35,0,2,,11:34
2020-12-01 11:40,0,2,,11:34
2020-12-01 11:45,0,2,,11:34
2020-12-01 11:50,0,2,,11:34
2020-12-01 11:55,0,2,,11:34
2020-12-01 12:00,0,2,,11:34
2020-12-01 12:05,0,2,,11:34
2020-12-01 12:10,0,2,,12:06
2020-12-01 12:15,0,2,,12:12
2020-12-01 12:20,0,2,,12:19
2020-12-01 12:25,0,2,,12:19
2020-12-01 12:30,0,2,,12:25
2020-12-01 12:35,0,2,,12:30
2020-12-01 12:40,0,2,,12:39
2020-12-01 12:45,0,2,,12:39
2020-12-01 12:50,0,2,,12:48
2020-12-01 12:55,0,2,,12:48
2020-12-01 13:00,0,2,,12:56
2020-12-01 13:05,0,2,,12:56
2020-12-01 13:10,0,2,,12:56
2020-12-01 13:15,0,2,,12:56
2020-12-01 13:20,0,2,,12:56
2020-12-01 13:25,0,2,,12:56
2020-12-01 13:30,0,2,,13:27
2020-12-01 13:35,0,2,,13:32
2020-12-01 13:40,0,2,,13:32
2020-12-01 13:45,0,2,,13:32
2020-12-01 13:50,0,2,,13:32
2020-12-01 13:55,0,2,,13:52
2020-12-01 14:00,0,2,,13:59
2020-12-01 14:05,0,2,,14:01
2020-12-01 14:10,0,2,,14:09
2020-12-01 14:15,0,2,,14:09
2020-12-01 14:20,0,2,,14:17
2020-12-01 14:25,0,2,,14:24
2020-12-01 14:30,0,2,,14:29
2020-12-01 14:35,0,2,,14:29
2020-12-01 14:40,0,2,,14:29
2020-12-01 14:45,0,2,,14:43
2020-12-01 14:50,0,2,,14:43
2020-12-01 14:55,0,2,,14:51
2020-12-01 15:00,0,2,,14:56
2020-12-01 15:05,0,2,,15:04
2020-12-01 15:10,0,2,,15:07
2020-12-01 15:15,0,2,,15:07
2020-12-01 15:20,0,2,,15:07
2020-12-01 15:25,0,2,,15:23
2020-12-01 15:30,0,2,,15:28
2020-12-01 15:35,0,2,,15:28
2020-12-01 15:40,0,2,,15:28
2020-12-01 15:45,0,2,,15:28
2020-12-01 15:50,0,2,,15:45
2020-12-01 15:55,0,2,,15:45
2020-12-01 16:00,0,2,,15:45
2020-12-01 16:05,0,2,,16:00
2020-12-01 16:10,0,2,,16:09
2020-12-01 16:15,0,2,,16:09
2020-12-01 16:20,0,2,,16:17
2020-12-01 16:25,0,2,,16:17
2020-12-01 16:30,0,2,,16:17
2020-12-01 16:35,0,2,,16:17
2020-12-01 16:40,0,2,,16:39
2020-12-01 16:45,0,2,,16:39
2020-12-01 16:50,0,2,,16:39
2020-12-01 16:55,0,2,,16:54
2020-12-01 17:00,0,2,,16:54
2020-12-01 17:05,0,2,,16:54
2020-12-01 17:10,0,2,,17:07
2020-12-01 17:15,0,2,,17:10
2020-12-01 17:20,0,2,,17:17
2020-12-01 17:25,0,2,,17:17
2020-12-01 17:30,0,2,,17:17
2020-12-01 17:35,0,2,,17:17
2020-12-01 17:40,0,2,,17:35
2020-12-01 17:45,0,2,,17:35
2020-12-01 17:50,0,2,,17:46
2020-12-01 17:55,0,2,,17:46
2020-12-01 18:00,0,2,,17:57
